Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,BracketingStep,1,0,2,2,24,2,0,1,0.0,0,0
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,IdentityPreconditioner,0,0,1,1,11,1,0,1,-1.0,0,0
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,Preconditioner,0,0,1,0,13,1,1,0,-1.0,1,0
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,AbstractSimplex,3,0,15,7,225,40,2,1,0.26666666666666666,2,3
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer,39,3,14,2,1821,322,0,3,0.14285714285714285,2,5
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PathIsExploredException,2,0,1,0,16,1,0,0,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer,52,0,54,15,1129,158,0,3,0.1111111111111111,1,13
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,Sigma,1,0,2,2,27,4,0,1,0.0,0,0
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PopulationSize,1,0,2,2,25,3,0,1,0.0,0,0
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,DoubleIndex,2,0,4,3,46,6,0,0,0.0,2,1
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,ValuePenaltyPair,2,0,1,0,21,1,0,0,0.0,1,0
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,FitnessFunction,1,0,5,2,85,13,0,0,0.4,1,0
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,MultiDirectionalSimplex,4,0,10,9,137,14,0,2,0.3,0,2
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,NelderMeadSimplex,8,0,9,9,202,24,0,2,0.3333333333333333,0,2
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PowellOptimizer,4,0,7,4,182,21,0,3,0.5714285714285714,0,5
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer,1,0,8,5,103,16,0,3,0.75,0,5
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizer,2,0,13,6,156,20,2,4,0.46153846153846156,0,8
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,GaussNewtonOptimizer,1,0,4,3,99,15,0,5,0.5,0,4
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,LevenbergMarquardtOptimizer,16,0,11,5,606,97,0,5,0.2727272727272727,0,5
java,org.apache.commons.math3.optim.nonlinear.vector,JacobianMultivariateVectorOptimizer,1,0,4,1,48,6,1,3,0.75,0,3
java,org.apache.commons.math3.optim.nonlinear.vector,ModelFunction,1,0,2,2,24,2,0,1,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.vector,ModelFunctionJacobian,1,0,2,2,24,2,0,1,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.vector,MultiStartMultivariateVectorOptimizer,4,0,7,3,78,11,0,3,0.2857142857142857,0,5
java,org.apache.commons.math3.optim.nonlinear.vector,MultivariateVectorOptimizer,3,0,8,4,96,13,1,2,0.375,5,4
java,org.apache.commons.math3.optim.nonlinear.vector,Target,1,0,2,2,24,2,0,1,0.0,0,0
java,org.apache.commons.math3.optim.nonlinear.vector,Weight,1,0,3,3,35,4,0,1,0.0,0,1
java,org.apache.commons.math3.optim.univariate,BracketFinder,10,0,12,11,225,23,0,0,0.16666666666666666,1,3
java,org.apache.commons.math3.optim.univariate,BrentOptimizer,4,0,4,2,219,29,0,2,0.5,0,2
java,org.apache.commons.math3.optim.univariate,MultiStartUnivariateOptimizer,8,0,7,5,150,20,0,2,0.2857142857142857,0,4
java,org.apache.commons.math3.optim.univariate,SearchInterval,3,0,5,5,65,7,0,1,0.4,1,0
java,org.apache.commons.math3.optim.univariate,SimpleUnivariateValueChecker,2,0,3,3,55,5,0,2,0.0,0,1
java,org.apache.commons.math3.optim.univariate,UnivariateObjectiveFunction,1,0,2,2,23,2,0,1,0.0,0,1
java,org.apache.commons.math3.optim.univariate,UnivariateOptimizer,5,0,8,5,99,12,2,1,0.375,2,4
java,org.apache.commons.math3.optim.univariate,UnivariatePointValuePair,3,0,3,3,41,3,0,0,0.0,4,0
java,org.apache.commons.math3.optimization,AbstractConvergenceChecker,4,0,5,5,59,5,4,1,0.4,0,1
java,org.apache.commons.math3.optimization,BaseMultivariateMultiStartOptimizer,6,0,8,6,127,17,3,2,0.25,0,3
java,org.apache.commons.math3.optimization,BaseMultivariateOptimizer,0,0,1,0,21,1,7,1,-1.0,1,0
java,org.apache.commons.math3.optimization,BaseMultivariateSimpleBoundsOptimizer,0,0,1,0,24,1,1,2,-1.0,0,0
java,org.apache.commons.math3.optimization,BaseMultivariateVectorMultiStartOptimizer,6,0,9,6,138,20,2,2,0.3333333333333333,0,3
java,org.apache.commons.math3.optimization,BaseMultivariateVectorOptimizer,0,0,1,0,22,1,4,1,-1.0,1,0
java,org.apache.commons.math3.optimization,BaseOptimizer,0,0,3,0,23,3,3,0,-1.0,0,0
java,org.apache.commons.math3.optimization,ConvergenceChecker,0,0,1,0,19,1,1,0,-1.0,14,0
java,org.apache.commons.math3.optimization,DifferentiableMultivariateMultiStartOptimizer,0,0,1,1,16,1,0,3,-1.0,0,2
java,org.apache.commons.math3.optimization,DifferentiableMultivariateOptimizer,0,0,0,0,9,0,2,2,-1.0,1,0
java,org.apache.commons.math3.optimization,DifferentiableMultivariateVectorMultiStartOptimizer,0,0,1,1,16,1,0,3,-1.0,0,2
java,org.apache.commons.math3.optimization,DifferentiableMultivariateVectorOptimizer,0,0,0,0,7,0,2,2,-1.0,5,0
java,org.apache.commons.math3.optimization,InitialGuess,1,0,2,2,24,2,0,1,0.0,0,0
java,org.apache.commons.math3.optimization,LeastSquaresConverter,4,0,4,4,98,13,0,1,0.0,0,2
java,org.apache.commons.math3.optimization,MultivariateDifferentiableMultiStartOptimizer,0,0,1,1,16,1,0,3,-1.0,0,2
java,org.apache.commons.math3.optimization,MultivariateDifferentiableOptimizer,0,0,0,0,9,0,1,2,-1.0,1,0
java,org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizer,0,0,1,1,16,1,0,3,-1.0,0,2
java,org.apache.commons.math3.optimization,MultivariateDifferentiableVectorOptimizer,0,0,0,0,7,0,1,2,-1.0,2,0
java,org.apache.commons.math3.optimization,MultivariateMultiStartOptimizer,0,0,1,1,16,1,0,3,-1.0,0,2
java,org.apache.commons.math3.optimization,MultivariateOptimizer,0,0,0,0,9,0,5,2,-1.0,1,0
java,org.apache.commons.math3.optimization,OptimizationData,0,0,0,0,7,0,7,0,-1.0,6,0
java,org.apache.commons.math3.optimization,PointValuePair,4,0,7,4,87,7,0,1,0.5714285714285714,9,0
java,org.apache.commons.math3.optimization,DataTransferObject,3,0,2,0,35,2,0,0,0.0,0,0
java,org.apache.commons.math3.optimization,PointVectorValuePair,4,0,9,6,102,9,0,1,0.5555555555555556,5,0
java,org.apache.commons.math3.optimization,DataTransferObject,3,0,2,0,35,2,0,0,0.0,0,0
java,org.apache.commons.math3.optimization,SimpleBounds,2,0,3,3,37,3,0,1,0.0,1,0
java,org.apache.commons.math3.optimization,SimplePointChecker,2,0,4,4,71,8,0,2,0.0,0,0
java,org.apache.commons.math3.optimization,SimpleValueChecker,2,0,4,4,63,6,0,2,0.0,0,1
java,org.apache.commons.math3.optimization,SimpleVectorValueChecker,2,0,4,4,70,8,0,2,0.0,0,1
java,org.apache.commons.math3.optimization,Target,1,0,2,2,24,2,0,1,0.0,0,0
java,org.apache.commons.math3.optimization,Weight,1,0,3,3,35,4,0,1,0.0,0,1
java,org.apache.commons.math3.optimization.direct,AbstractSimplex,3,0,15,7,226,40,2,1,0.26666666666666666,2,3
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateOptimizer,7,0,17,9,228,33,5,2,0.35294117647058826,0,5
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateSimpleBoundsOptimizer,0,0,4,2,34,4,2,3,-1.0,0,1
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateVectorOptimizer,7,0,20,7,243,31,1,2,0.25,0,4
java,org.apache.commons.math3.optimization.direct,BOBYQAOptimizer,39,3,14,2,1822,322,0,4,0.14285714285714285,2,5
java,org.apache.commons.math3.optimization.direct,PathIsExploredException,2,0,1,0,16,1,0,0,0.0,0,1
java,org.apache.commons.math3.optimization.direct,CMAESOptimizer,57,6,58,20,1184,159,0,4,0.1206896551724138,1,13
java,org.apache.commons.math3.optimization.direct,Sigma,1,0,2,2,28,4,0,1,0.0,0,0
java,org.apache.commons.math3.optimization.direct,PopulationSize,1,0,2,2,26,3,0,1,0.0,0,0
java,org.apache.commons.math3.optimization.direct,DoubleIndex,2,0,4,3,46,6,0,0,0.0,2,1
java,org.apache.commons.math3.optimization.direct,FitnessFunction,2,0,6,3,92,14,0,0,0.3333333333333333,1,0
java,org.apache.commons.math3.optimization.direct,MultiDirectionalSimplex,4,0,10,9,138,14,0,2,0.3,0,2
java,org.apache.commons.math3.optimization.direct,MultivariateFunctionMappingAdapter,6,0,18,12,217,27,0,1,0.3333333333333333,0,4
java,org.apache.commons.math3.optimization.direct,Mapper,0,0,2,0,17,2,4,0,-1.0,0,0
java,org.apache.commons.math3.optimization.direct,NoBoundsMapper,0,0,3,2,22,3,0,1,-1.0,0,0
java,org.apache.commons.math3.optimization.direct,LowerBoundMapper,1,0,3,2,28,3,0,1,0.0,0,1
java,org.apache.commons.math3.optimization.direct,UpperBoundMapper,1,0,3,2,28,3,0,1,0.0,0,1
java,org.apache.commons.math3.optimization.direct,LowerUpperBoundMapper,2,0,3,2,34,3,0,1,0.0,0,1
java,org.apache.commons.math3.optimization.direct,MultivariateFunctionPenaltyAdapter,5,0,2,2,85,11,0,1,0.0,0,3
java,org.apache.commons.math3.optimization.direct,NelderMeadSimplex,8,0,9,9,203,24,0,2,0.3333333333333333,0,2
java,org.apache.commons.math3.optimization.direct,PowellOptimizer,7,0,9,6,228,24,0,3,0.7777777777777778,0,7
java,org.apache.commons.math3.optimization.direct,LineSearch,3,0,3,2,52,5,0,5,1.0,1,2
java,org.apache.commons.math3.optimization.direct,SimplexOptimizer,1,0,9,6,117,16,0,3,0.7777777777777778,0,5
java,org.apache.commons.math3.optimization.fitting,CurveFitter,5,0,16,14,220,25,3,0,0.0,0,6
java,org.apache.commons.math3.optimization.fitting,OldTheoreticalValuesFunction,1,0,4,3,46,7,0,2,0.0,0,1
java,org.apache.commons.math3.optimization.fitting,TheoreticalValuesFunction,1,0,3,2,46,7,0,2,0.0,0,2
java,org.apache.commons.math3.optimization.fitting,GaussianFitter,3,0,14,8,249,43,0,1,0.8571428571428571,0,5
java,org.apache.commons.math3.optimization.fitting,ParameterGuesser,3,0,9,3,191,38,0,0,0.2222222222222222,0,2
java,org.apache.commons.math3.optimization.fitting,HarmonicFitter,3,0,8,5,191,21,0,1,0.625,0,4
java,org.apache.commons.math3.optimization.fitting,ParameterGuesser,3,0,5,2,160,18,0,0,0.6,0,2
java,org.apache.commons.math3.optimization.fitting,PolynomialFitter,1,0,5,5,62,5,0,1,0.6,0,2
java,org.apache.commons.math3.optimization.fitting,WeightedObservedPoint,4,0,4,4,55,4,0,0,0.0,5,0
java,org.apache.commons.math3.optimization.general,AbstractDifferentiableOptimizer,1,0,4,0,39,4,0,3,0.75,0,4
java,org.apache.commons.math3.optimization.general,AbstractLeastSquaresOptimizer,11,0,22,11,327,33,2,3,0.2727272727272727,0,11
java,org.apache.commons.math3.optimization.general,AbstractScalarDifferentiableOptimizer,1,0,5,1,53,5,1,3,0.6,0,5
java,org.apache.commons.math3.optimization.general,GaussNewtonOptimizer,1,0,5,5,107,15,0,4,0.6,0,4
java,org.apache.commons.math3.optimization.general,LevenbergMarquardtOptimizer,15,0,10,5,597,95,0,4,0.3,0,5
java,org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer,6,0,10,7,211,28,0,4,0.2,0,5
java,org.apache.commons.math3.optimization.general,IdentityPreconditioner,0,0,1,1,11,1,0,1,-1.0,0,0
java,org.apache.commons.math3.optimization.general,LineSearchFunction,1,0,2,1,31,4,0,1,0.0,0,0
java,org.apache.commons.math3.optimization.general,Preconditioner,0,0,1,0,14,1,1,0,-1.0,1,0
java,org.apache.commons.math3.optimization.linear,AbstractLinearOptimizer,7,1,11,4,113,12,1,1,0.0,0,1
java,org.apache.commons.math3.optimization.linear,LinearConstraint,4,0,11,9,132,14,0,0,0.18181818181818182,2,3
java,org.apache.commons.math3.optimization.linear,LinearObjectiveFunction,3,0,10,8,102,12,0,0,0.2,4,3
java,org.apache.commons.math3.optimization.linear,LinearOptimizer,0,0,4,0,32,4,1,0,-1.0,0,1
java,org.apache.commons.math3.optimization.linear,NoFeasibleSolutionException,1,0,1,1,17,1,0,2,0.0,0,0
java,org.apache.commons.math3.optimization.linear,SimplexSolver,4,0,7,3,166,30,0,2,0.2857142857142857,0,0
java,org.apache.commons.math3.optimization.linear,SimplexTableau,14,0,32,3,475,72,0,0,0.0625,1,8
java,org.apache.commons.math3.optimization.linear,UnboundedSolutionException,1,0,1,1,17,1,0,2,0.0,0,0
java,org.apache.commons.math3.optimization.univariate,BaseAbstractUnivariateOptimizer,7,0,12,9,129,14,1,3,0.16666666666666666,0,3
java,org.apache.commons.math3.optimization.univariate,BaseUnivariateOptimizer,0,0,2,0,36,2,2,1,-1.0,1,0
java,org.apache.commons.math3.optimization.univariate,BracketFinder,10,0,12,11,226,23,0,0,0.16666666666666666,2,2
java,org.apache.commons.math3.optimization.univariate,BrentOptimizer,4,0,4,2,221,29,1,4,0.5,0,2
java,org.apache.commons.math3.optimization.univariate,SimpleUnivariateValueChecker,2,0,4,4,63,6,0,2,0.0,0,1
java,org.apache.commons.math3.optimization.univariate,UnivariateMultiStartOptimizer,6,0,9,8,133,18,0,2,0.3333333333333333,0,3
java,org.apache.commons.math3.optimization.univariate,UnivariateOptimizer,0,0,0,0,7,0,1,2,-1.0,0,0
java,org.apache.commons.math3.optimization.univariate,UnivariatePointValuePair,3,0,3,3,42,3,0,0,0.0,4,0
java,org.apache.commons.math3.primes,PollardRho,0,0,4,1,106,16,0,0,-1.0,1,3
java,org.apache.commons.math3.primes,Primes,0,0,4,3,77,17,0,0,-1.0,1,2
java,org.apache.commons.math3.primes,SmallPrimes,2,2,5,4,119,20,0,0,0.4,3,2
java,org.apache.commons.math3.random,AbstractRandomGenerator,1,0,13,13,133,22,0,1,0.38461538461538464,0,1
java,org.apache.commons.math3.random,AbstractWell,8,0,8,3,135,12,6,2,0.875,0,1
java,org.apache.commons.math3.random,BitsStreamGenerator,2,0,17,15,190,29,3,1,0.23529411764705882,0,1
java,org.apache.commons.math3.random,CorrelatedRandomVectorGenerator,4,0,6,6,100,11,0,1,0.0,0,3
java,org.apache.commons.math3.random,EmpiricalDistribution,14,1,46,35,584,68,0,2,0.15217391304347827,1,9
java,org.apache.commons.math3.random,DataAdapter,0,0,2,2,15,2,2,0,-1.0,1,0
java,org.apache.commons.math3.random,StreamDataAdapter,1,0,3,2,45,5,0,1,0.0,0,1
java,org.apache.commons.math3.random,ArrayDataAdapter,1,0,3,2,37,5,0,1,0.0,0,2
java,org.apache.commons.math3.random,GaussianRandomGenerator,1,0,2,2,24,2,0,1,0.0,0,1
java,org.apache.commons.math3.random,HaltonSequenceGenerator,6,0,6,5,110,10,0,1,0.0,0,1
java,org.apache.commons.math3.random,ISAACRandom,16,0,13,6,259,23,0,2,0.46153846153846156,0,1
java,org.apache.commons.math3.random,JDKRandomGenerator,1,0,4,4,36,4,0,1,0.75,0,1
java,org.apache.commons.math3.random,MersenneTwister,6,0,8,7,154,18,0,2,0.25,0,1
java,org.apache.commons.math3.random,NormalizedRandomGenerator,0,0,1,0,11,1,3,0,-1.0,2,0
java,org.apache.commons.math3.random,RandomAdaptor,2,0,14,13,117,17,0,1,0.0,0,1
java,org.apache.commons.math3.random,RandomData,0,0,13,0,113,13,2,0,-1.0,0,0
java,org.apache.commons.math3.random,RandomDataGenerator,3,0,35,32,439,68,0,1,0.11428571428571428,4,12
java,org.apache.commons.math3.random,RandomDataImpl,2,0,34,33,294,34,0,1,0.0,4,4
java,org.apache.commons.math3.random,RandomGenerator,0,0,11,0,63,11,5,0,-1.0,61,0
java,org.apache.commons.math3.random,RandomGeneratorFactory,0,0,14,13,103,17,0,0,-1.0,3,1
java,org.apache.commons.math3.random,RandomVectorGenerator,0,0,1,0,11,1,5,0,-1.0,10,0
java,org.apache.commons.math3.random,SobolSequenceGenerator,9,0,7,5,224,26,0,1,0.0,0,0
java,org.apache.commons.math3.random,StableRandomGenerator,4,0,2,2,86,11,0,1,0.0,0,2
java,org.apache.commons.math3.random,SynchronizedRandomGenerator,1,0,12,12,83,12,0,1,0.0,0,1
java,org.apache.commons.math3.random,UncorrelatedRandomVectorGenerator,3,0,3,3,54,5,0,1,0.0,0,1
java,org.apache.commons.math3.random,UniformRandomGenerator,2,0,2,2,28,2,0,1,0.0,0,1
java,org.apache.commons.math3.random,UnitSphereRandomVectorGenerator,2,0,3,3,46,5,0,1,0.0,3,2
java,org.apache.commons.math3.random,ValueServer,13,6,26,21,314,40,0,0,0.0,0,4
java,org.apache.commons.math3.random,Well1024a,5,0,5,4,73,5,0,3,0.4,0,0
java,org.apache.commons.math3.random,Well19937a,5,0,5,4,75,5,0,3,0.4,0,0
java,org.apache.commons.math3.random,Well19937c,5,0,5,4,77,5,0,3,0.4,0,0
java,org.apache.commons.math3.random,Well44497a,5,0,5,4,77,5,0,3,0.4,0,0
java,org.apache.commons.math3.random,Well44497b,5,0,5,4,79,5,0,3,0.4,0,0
java,org.apache.commons.math3.random,Well512a,5,0,5,4,72,5,0,3,0.4,0,0
java,org.apache.commons.math3.special,BesselJ,14,0,7,7,452,64,0,1,0.0,1,4
java,org.apache.commons.math3.special,BesselJResult,2,0,3,3,34,3,0,0,0.0,1,0
java,org.apache.commons.math3.special,Beta,3,0,13,6,312,45,0,0,0.3076923076923077,6,4
java,org.apache.commons.math3.special,Erf,1,0,6,5,146,12,0,0,0.5,4,3
java,org.apache.commons.math3.special,Gamma,44,2,14,11,523,48,0,0,0.35714285714285715,11,3
java,org.apache.commons.math3.stat.clustering,Cluster,3,0,4,4,49,4,0,0,0.0,2,0
java,org.apache.commons.math3.stat.clustering,Clusterable,0,0,2,0,20,2,2,0,-1.0,0,0
java,org.apache.commons.math3.stat.clustering,DBSCANClusterer,2,0,7,4,145,20,0,0,0.0,0,2
java,org.apache.commons.math3.stat.clustering,EuclideanDoublePoint,2,0,7,7,71,11,0,1,0.0,1,2
java,org.apache.commons.math3.stat.clustering,EuclideanIntegerPoint,2,0,7,7,72,11,0,1,0.0,1,1
java,org.apache.commons.math3.stat.clustering,KMeansPlusPlusClusterer,2,0,10,4,329,55,0,0,0.3,0,3
java,org.apache.commons.math3.stat.correlation,Covariance,2,0,14,9,178,20,1,0,0.35714285714285715,1,3
java,org.apache.commons.math3.stat.correlation,KendallsCorrelation,1,0,9,8,187,24,0,0,0.3333333333333333,1,5
java,org.apache.commons.math3.stat.correlation,PearsonsCorrelation,2,0,13,12,194,27,0,0,0.15384615384615385,1,5
java,org.apache.commons.math3.stat.correlation,SpearmansCorrelation,3,0,12,9,170,26,0,0,0.25,0,3
java,org.apache.commons.math3.stat.correlation,StorelessBivariateCovariance,5,0,6,4,91,8,0,0,0.3333333333333333,0,0
java,org.apache.commons.math3.stat.correlation,StorelessCovariance,2,0,12,8,140,22,0,1,0.25,1,2
java,org.apache.commons.math3.stat.descriptive,AbstractStorelessUnivariateStatistic,0,0,10,10,100,17,14,3,-1.0,1,3
java,org.apache.commons.math3.stat.descriptive,AbstractUnivariateStatistic,1,0,12,7,130,16,3,2,0.4166666666666667,0,1
java,org.apache.commons.math3.stat.descriptive,AggregateSummaryStatistics,5,0,21,20,267,30,0,1,0.19047619047619047,0,3
java,org.apache.commons.math3.stat.descriptive,AggregatingSummaryStatistics,2,0,4,3,53,6,0,2,0.0,2,2
java,org.apache.commons.math3.stat.descriptive,DescriptiveStatistics,15,1,51,51,547,60,1,1,0.0392156862745098,3,5
java,org.apache.commons.math3.stat.descriptive,MultivariateSummaryStatistics,11,0,36,31,426,49,1,1,0.0,1,6
java,org.apache.commons.math3.stat.descriptive,StatisticalMultivariateSummary,0,0,11,0,61,11,1,0,-1.0,0,0
java,org.apache.commons.math3.stat.descriptive,StatisticalSummary,0,0,7,0,40,7,4,0,-1.0,3,0
java,org.apache.commons.math3.stat.descriptive,StatisticalSummaryValues,7,0,11,11,138,13,0,1,0.0,1,4
java,org.apache.commons.math3.stat.descriptive,StorelessUnivariateStatistic,0,0,7,0,43,7,2,2,-1.0,3,0
java,org.apache.commons.math3.stat.descriptive,SummaryStatistics,19,0,40,39,547,61,2,1,0.05,8,14
java,org.apache.commons.math3.stat.descriptive,SynchronizedDescriptiveStatistics,1,0,16,16,122,16,0,2,0.875,1,4
java,org.apache.commons.math3.stat.descriptive,SynchronizedMultivariateSummaryStatistics,1,0,31,31,198,31,0,2,1.0,0,0
java,org.apache.commons.math3.stat.descriptive,SynchronizedSummaryStatistics,1,0,37,37,246,37,0,2,0.9459459459459459,1,4
java,org.apache.commons.math3.stat.descriptive,UnivariateStatistic,0,0,3,0,26,3,2,1,-1.0,3,1
java,org.apache.commons.math3.stat.descriptive,WeightedEvaluation,0,0,2,0,24,2,3,0,-1.0,0,0
java,org.apache.commons.math3.stat.descriptive.moment,FirstMoment,5,0,8,6,100,9,1,4,0.0,2,2
java,org.apache.commons.math3.stat.descriptive.moment,FourthMoment,2,0,7,5,78,8,0,7,0.0,1,3
java,org.apache.commons.math3.stat.descriptive.moment,GeometricMean,2,0,13,12,120,15,0,4,0.0,3,5
java,org.apache.commons.math3.stat.descriptive.moment,Kurtosis,3,0,10,10,127,16,0,4,0.0,1,4
java,org.apache.commons.math3.stat.descriptive.moment,Mean,3,0,12,12,144,18,0,4,0.25,5,3
java,org.apache.commons.math3.stat.descriptive.moment,SecondMoment,2,0,7,7,72,8,1,5,0.0,5,3
java,org.apache.commons.math3.stat.descriptive.moment,SemiVariance,6,2,18,16,222,23,0,3,0.1111111111111111,1,2
java,org.apache.commons.math3.stat.descriptive.moment,Skewness,3,0,10,10,132,17,0,4,0.2,1,4
java,org.apache.commons.math3.stat.descriptive.moment,StandardDeviation,2,0,17,17,147,17,0,4,0.0,1,5
java,org.apache.commons.math3.stat.descriptive.moment,ThirdMoment,3,0,7,5,81,8,1,6,0.0,2,3
java,org.apache.commons.math3.stat.descriptive.moment,Variance,4,0,21,21,304,44,0,4,0.09523809523809523,9,4
java,org.apache.commons.math3.stat.descriptive.moment,VectorialCovariance,5,0,7,7,127,19,0,0,0.0,2,3
java,org.apache.commons.math3.stat.descriptive.moment,VectorialMean,2,0,6,6,80,13,0,0,0.0,1,1
java,org.apache.commons.math3.stat.descriptive.rank,Max,3,0,9,9,101,13,0,4,0.2222222222222222,2,2
java,org.apache.commons.math3.stat.descriptive.rank,Median,2,0,6,5,56,6,0,4,0.8333333333333334,1,2
java,org.apache.commons.math3.stat.descriptive.rank,Min,3,0,9,9,101,13,0,4,0.2222222222222222,2,2
java,org.apache.commons.math3.stat.descriptive.rank,Percentile,9,0,45,21,582,68,1,3,0.4888888888888889,2,5
java,org.apache.commons.math3.stat.descriptive.rank,PSquarePercentile,27,0,53,25,681,85,0,4,0.18867924528301888,1,8
java,org.apache.commons.math3.stat.descriptive.rank,Markers,5,0,16,8,205,31,0,1,0.125,2,2
java,org.apache.commons.math3.stat.descriptive.rank,Marker,10,0,15,4,201,19,0,0,0.0,2,5
java,org.apache.commons.math3.stat.descriptive.rank,FixedCapacityList,2,0,3,2,37,3,0,0,0.0,0,0
java,org.apache.commons.math3.stat.descriptive.rank,PSquareMarkers,0,0,5,0,35,5,1,0,-1.0,1,0
java,org.apache.commons.math3.stat.descriptive.summary,Product,3,0,11,11,128,15,0,4,0.2727272727272727,1,3
java,org.apache.commons.math3.stat.descriptive.summary,Sum,3,0,11,11,127,15,0,4,0.2727272727272727,3,2
java,org.apache.commons.math3.stat.descriptive.summary,SumOfLogs,3,0,9,9,97,11,0,4,0.2222222222222222,3,3
java,org.apache.commons.math3.stat.descriptive.summary,SumOfSquares,3,0,9,9,96,11,0,4,0.2222222222222222,2,2
java,org.apache.commons.math3.stat,Frequency,3,0,38,38,459,65,0,0,0.05263157894736842,2,2
java,org.apache.commons.math3.stat,NaturalComparator,1,0,1,1,21,1,0,0,0.0,0,0
java,org.apache.commons.math3.stat,StatUtils,10,0,34,32,453,49,0,0,0.5588235294117647,3,7
java,org.apache.commons.math3.stat.inference,BinomialTest,0,0,2,2,87,14,0,0,-1.0,0,1
java,org.apache.commons.math3.stat.inference,ChiSquareTest,0,0,11,10,257,34,0,0,-1.0,1,3
java,org.apache.commons.math3.stat.inference,GTest,0,0,10,8,220,31,0,0,-1.0,1,3
java,org.apache.commons.math3.stat.inference,KolmogorovSmirnovTest,7,0,33,19,812,121,0,0,0.09090909090909091,2,13
java,org.apache.commons.math3.stat.inference,MannWhitneyUTest,1,0,7,4,102,10,0,0,0.0,0,3
java,org.apache.commons.math3.stat.inference,OneWayAnova,3,0,8,5,160,16,0,0,0.25,1,4
java,org.apache.commons.math3.stat.inference,AnovaStats,3,0,1,0,28,1,0,0,0.0,1,0
java,org.apache.commons.math3.stat.inference,TestUtils,5,0,51,50,356,51,0,0,0.11764705882352941,0,7
java,org.apache.commons.math3.stat.inference,TTest,0,0,30,20,424,35,0,0,-1.0,1,4
java,org.apache.commons.math3.stat.inference,WilcoxonSignedRankTest,1,0,9,4,161,24,0,0,0.0,0,3
java,org.apache.commons.math3.stat.interval,AgrestiCoullInterval,0,0,1,1,23,1,0,1,-1.0,0,3
java,org.apache.commons.math3.stat.interval,BinomialConfidenceInterval,0,0,1,0,21,1,4,0,-1.0,1,0
java,org.apache.commons.math3.stat.interval,ClopperPearsonInterval,0,0,1,1,29,3,0,1,-1.0,0,2
java,org.apache.commons.math3.stat.interval,ConfidenceInterval,3,0,6,5,69,8,0,0,0.0,0,0
java,org.apache.commons.math3.stat.interval,IntervalUtils,4,0,6,4,103,10,0,0,1.0,4,1
java,org.apache.commons.math3.stat.interval,NormalApproximationInterval,0,0,1,1,20,1,0,1,-1.0,0,3
java,org.apache.commons.math3.stat.interval,WilsonScoreInterval,0,0,1,1,26,1,0,1,-1.0,0,3
java,org.apache.commons.math3.stat.ranking,NaturalRanking,7,2,20,12,335,52,0,1,0.0,2,5
java,org.apache.commons.math3.stat.ranking,IntDoublePair,2,0,4,3,44,4,0,0,0.0,2,1
java,org.apache.commons.math3.stat.ranking,RankingAlgorithm,0,0,1,0,12,1,1,0,-1.0,1,0
java,org.apache.commons.math3.stat.regression,AbstractMultipleLinearRegression,3,0,21,10,252,41,2,1,0.14285714285714285,0,3
java,org.apache.commons.math3.stat.regression,GLSMultipleLinearRegression,2,0,6,1,75,7,0,2,0.0,0,2
java,org.apache.commons.math3.stat.regression,MillerUpdatingRegression,19,0,24,13,941,148,0,1,0.125,0,3
java,org.apache.commons.math3.stat.regression,ModelSpecificationException,1,0,1,1,17,1,0,2,0.0,0,1
java,org.apache.commons.math3.stat.regression,MultipleLinearRegression,0,0,5,0,31,5,1,0,-1.0,0,0
java,org.apache.commons.math3.stat.regression,OLSMultipleLinearRegression,2,0,12,9,150,17,0,2,0.25,0,5
java,org.apache.commons.math3.stat.regression,RegressionResults,13,0,17,15,294,39,0,0,0.0,0,1
