Project Name,Package Name,Type Name,Code Smell
java,org.apache.commons.math3.stat.clustering,KMeansPlusPlusClusterer,Unutilized Abstraction
java,org.apache.commons.math3.stat.correlation,SpearmansCorrelation,Unutilized Abstraction
java,org.apache.commons.math3.stat.correlation,StorelessBivariateCovariance,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive,AbstractStorelessUnivariateStatistic,Rebellious Hierarchy
java,org.apache.commons.math3.stat.descriptive,AbstractStorelessUnivariateStatistic,Wide Hierarchy
java,org.apache.commons.math3.stat.descriptive,AbstractUnivariateStatistic,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive,AbstractUnivariateStatistic,Rebellious Hierarchy
java,org.apache.commons.math3.stat.descriptive,AggregateSummaryStatistics,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive,AggregateSummaryStatistics,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive,DescriptiveStatistics,Deficient Encapsulation
java,org.apache.commons.math3.stat.descriptive,DescriptiveStatistics,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive,MultivariateSummaryStatistics,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive,MultivariateSummaryStatistics,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive,StatisticalMultivariateSummary,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive,StorelessUnivariateStatistic,Rebellious Hierarchy
java,org.apache.commons.math3.stat.descriptive,SummaryStatistics,Unexploited Encapsulation
java,org.apache.commons.math3.stat.descriptive,SummaryStatistics,Missing Hierarchy
java,org.apache.commons.math3.stat.descriptive,SummaryStatistics,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive,SynchronizedMultivariateSummaryStatistics,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive,SynchronizedMultivariateSummaryStatistics,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive,SynchronizedSummaryStatistics,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive,UnivariateStatistic,Rebellious Hierarchy
java,org.apache.commons.math3.stat.descriptive,WeightedEvaluation,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive.moment,FourthMoment,Deep Hierarchy
java,org.apache.commons.math3.stat.descriptive.moment,SemiVariance,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive.moment,SemiVariance,Deficient Encapsulation
java,org.apache.commons.math3.stat.descriptive.moment,Variance,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive.rank,Percentile,Unutilized Abstraction
java,org.apache.commons.math3.stat.descriptive.rank,Percentile,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive.rank,PSquarePercentile,Multipath Hierarchy
java,org.apache.commons.math3.stat.descriptive.rank,PSquarePercentile,Insufficient Modularization
java,org.apache.commons.math3.stat.descriptive.rank,FixedCapacityList,Unutilized Abstraction
java,org.apache.commons.math3.stat,Frequency,Insufficient Modularization
java,org.apache.commons.math3.stat,NaturalComparator,Unutilized Abstraction
java,org.apache.commons.math3.stat,StatUtils,Insufficient Modularization
java,org.apache.commons.math3.stat.inference,BinomialTest,Unutilized Abstraction
java,org.apache.commons.math3.stat.inference,KolmogorovSmirnovTest,Insufficient Modularization
java,org.apache.commons.math3.stat.inference,MannWhitneyUTest,Unutilized Abstraction
java,org.apache.commons.math3.stat.inference,TestUtils,Unutilized Abstraction
java,org.apache.commons.math3.stat.inference,TestUtils,Insufficient Modularization
java,org.apache.commons.math3.stat.inference,TTest,Insufficient Modularization
java,org.apache.commons.math3.stat.inference,WilcoxonSignedRankTest,Unutilized Abstraction
java,org.apache.commons.math3.stat.interval,AgrestiCoullInterval,Unutilized Abstraction
java,org.apache.commons.math3.stat.interval,ClopperPearsonInterval,Unutilized Abstraction
java,org.apache.commons.math3.stat.interval,ConfidenceInterval,Unutilized Abstraction
java,org.apache.commons.math3.stat.interval,NormalApproximationInterval,Unutilized Abstraction
java,org.apache.commons.math3.stat.interval,WilsonScoreInterval,Unutilized Abstraction
java,org.apache.commons.math3.stat.ranking,NaturalRanking,Deficient Encapsulation
java,org.apache.commons.math3.stat.regression,AbstractMultipleLinearRegression,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,GLSMultipleLinearRegression,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,MillerUpdatingRegression,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,MillerUpdatingRegression,Insufficient Modularization
java,org.apache.commons.math3.stat.regression,ModelSpecificationException,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,ModelSpecificationException,Broken Hierarchy
java,org.apache.commons.math3.stat.regression,MultipleLinearRegression,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,OLSMultipleLinearRegression,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,RegressionResults,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,SimpleRegression,Unutilized Abstraction
java,org.apache.commons.math3.stat.regression,SimpleRegression,Insufficient Modularization
java,org.apache.commons.math3.stat.regression,UpdatingMultipleLinearRegression,Unutilized Abstraction
java,org.apache.commons.math3.transform,FastCosineTransformer,Unutilized Abstraction
java,org.apache.commons.math3.transform,FastHadamardTransformer,Unutilized Abstraction
java,org.apache.commons.math3.transform,FastSineTransformer,Unutilized Abstraction
java,org.apache.commons.math3.transform,RealTransformer,Unutilized Abstraction
java,org.apache.commons.math3.util,ArithmeticUtils,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,ArithmeticUtils,Insufficient Modularization
java,org.apache.commons.math3.util,BigReal,Deficient Encapsulation
java,org.apache.commons.math3.util,BigReal,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,BigReal,Insufficient Modularization
java,org.apache.commons.math3.util,BigRealField,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,LazyHolder,Unnecessary Abstraction
java,org.apache.commons.math3.util,LazyHolder,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,CentralPivotingStrategy,Unutilized Abstraction
java,org.apache.commons.math3.util,Combinations,Unutilized Abstraction
java,org.apache.commons.math3.util,LexicographicIterator,Unutilized Abstraction
java,org.apache.commons.math3.util,SingletonIterator,Unutilized Abstraction
java,org.apache.commons.math3.util,LexicographicComparator,Unutilized Abstraction
java,org.apache.commons.math3.util,CombinatoricsUtils,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,Decimal64,Unutilized Abstraction
java,org.apache.commons.math3.util,Decimal64,Deficient Encapsulation
java,org.apache.commons.math3.util,Decimal64,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,Decimal64,Insufficient Modularization
java,org.apache.commons.math3.util,Decimal64Field,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,DefaultTransformer,Unutilized Abstraction
java,org.apache.commons.math3.util,DoubleArray,Unutilized Abstraction
java,org.apache.commons.math3.util,FastMath,Deficient Encapsulation
java,org.apache.commons.math3.util,FastMath,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,FastMath,Insufficient Modularization
java,org.apache.commons.math3.util,Split,Deficient Encapsulation
java,org.apache.commons.math3.util,Split,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,ExpIntTable,Unnecessary Abstraction
java,org.apache.commons.math3.util,ExpIntTable,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,ExpFracTable,Unnecessary Abstraction
java,org.apache.commons.math3.util,ExpFracTable,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,lnMant,Unnecessary Abstraction
java,org.apache.commons.math3.util,lnMant,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,FastMathLiteralArrays,Unutilized Abstraction
java,org.apache.commons.math3.util,IntegerSequence,Insufficient Modularization
java,org.apache.commons.math3.util,Range,Unutilized Abstraction
java,org.apache.commons.math3.util,Incrementor,Unutilized Abstraction
java,org.apache.commons.math3.util,MaxCountExceededCallback,Unutilized Abstraction
java,org.apache.commons.math3.util,MathArrays,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,MathArrays,Insufficient Modularization
java,org.apache.commons.math3.util,MathUtils,Deficient Encapsulation
java,org.apache.commons.math3.util,MedianOf3PivotingStrategy,Unutilized Abstraction
java,org.apache.commons.math3.util,MultidimensionalCounter,Unutilized Abstraction
java,org.apache.commons.math3.util,Iterator,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,Iterator,Unutilized Abstraction
java,org.apache.commons.math3.util,OpenIntToFieldHashMap,Insufficient Modularization
java,org.apache.commons.math3.util,Iterator,Unutilized Abstraction
java,org.apache.commons.math3.util,Precision,Deficient Encapsulation
java,org.apache.commons.math3.util,Precision,Cyclic-Dependent Modularization
java,org.apache.commons.math3.util,Precision,Insufficient Modularization
java,org.apache.commons.math3.util,RandomPivotingStrategy,Unutilized Abstraction
java,org.apache.commons.math3.util,ResizableDoubleArray,Unutilized Abstraction
java,org.apache.commons.math3.util,ResizableDoubleArray,Deficient Encapsulation
java,org.apache.commons.math3.util,ResizableDoubleArray,Insufficient Modularization
